Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
192.168.10.1-192.168.10.102-0-0-1,192.168.10.1,0,192.168.10.102,0,1,2022-07-27 08:37:55.268308,105985581,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.18870491449209492,5578188.473684209,1.0274962752750387E7,3.7705527E7,1013167.0,1.05985581E8,5578188.473684209,1.0274962752750387E7,3.7705527E7,1013167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18870491449209492,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4655739E7,9343089.58105872,2.1262301E7,8049177.0,3.43125515E7,4798391.968899634,3.7705527E7,3.0919576E7,3,3,0,NeedManualLabel
192.168.10.102-192.168.10.255-137-137-17,192.168.10.102,137,192.168.10.255,137,17,2022-07-27 08:28:59.716203,72829380,54,0,2916.0,0.0,68.0,50.0,54.0,7.553582181560281,0,0,0,0,40.03878654466096,0.7414590100863141,1374139.2452830188,3716922.178340817,2.1715189E7,0.0,7.282938E7,1374139.2452830188,3716922.178340817,2.1715189E7,0.0,0,0,0,0,0,0,0,0,0,0,0,432,0,0.7414590100863141,0.0,50.0,68.0,54.0,7.553582181560281,57.056603773584975,0,0,0,0,0,0,0,0,0.0,54.0,54.0,0.0,463,8,251,0,0,0,1,54,0,0,0,0,53,8,4562117.5,5072354.775644575,1.2151908E7,1529025.0,1.325921075E7,5737811.433504612,2.1715189E7,9422635.0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.103-0-0-1,192.168.10.1,0,192.168.10.103,0,1,2022-07-27 08:38:12.497208,118944005,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.25221952127810054,4101517.413793103,5961089.685987133,2.8044963E7,45684.0,1.18944005E8,4101517.413793103,5961089.685987133,2.8044963E7,45684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25221952127810054,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.036359E7,4238353.215347049,1.670168E7,8003848.0,1.47221278E7,8272206.874169323,2.8044963E7,5329536.0,3,3,0,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-27 08:38:01.290215,103692081,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.19287875995082016,5457477.947368422,1.0329540626778608E7,3.8715781E7,9.0,1.03692081E8,5457477.947368422,1.0329540626778608E7,3.8715781E7,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19287875995082016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7592564.0,790284.5543846849,8048859.0,6680022.0,2.4488411E7,1.73466808852669E7,3.8715781E7,5164329.0,3,3,0,NeedManualLabel
192.168.10.1-192.168.10.103-67-68-17,192.168.10.103,68,192.168.10.1,67,17,2022-07-27 08:35:57.414374,244,1,1,316.0,300.0,316.0,316.0,316.0,0.0,300.0,300.0,300.0,0.0,2524590.1639344264,8196.72131147541,244.0,0.0,244.0,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4098.360655737705,4098.360655737705,300.0,316.0,308.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,308.0,316.0,300.0,0,0,0,0,0,0,0,158,0,150,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.103-224.0.0.22-0-0-0,192.168.10.103,0,224.0.0.22,0,0,2022-07-27 08:35:57.730308,41443,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,120.64763651280072,10360.75,20634.85598649366,41313.0,3.0,41443.0,10360.75,20634.85598649366,41313.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.64763651280072,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.103-224.0.0.251-5353-5353-17,192.168.10.103,5353,224.0.0.251,5353,17,2022-07-27 08:35:57.730317,172,4,0,232.0,0.0,77.0,39.0,58.0,21.939310229205777,0,0,0,0,1348837.2093023255,23255.81395348837,57.333333333333336,52.57692776621066,118.0,25.0,172.0,57.333333333333336,52.57692776621066,118.0,25.0,0,0,0,0,0,0,0,0,0,0,0,32,0,23255.81395348837,0.0,39.0,77.0,58.0,21.939310229205777,481.3333333333333,0,0,0,0,0,0,0,0,0.0,58.0,58.0,0.0,232,4,1348837,0,0,0,1,58,0,0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-27 08:39:01.503869,77998030,4,0,1188.0,0.0,298.0,296.0,297.0,1.154700538379246,0,0,0,0,15.231153915041187,0.05128334651529019,2.5999343333333332E7,2.0768633666969292E7,4.9980539E7,1.3895453E7,7.799803E7,2.5999343333333332E7,2.0768633666969292E7,4.9980539E7,1.3895453E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.05128334651529019,0.0,296.0,298.0,297.0,1.154700538379246,1.3333333333333206,0,0,0,0,0,0,0,0,0.0,297.0,297.0,0.0,0,0,0,0,0,0,1,297,0,0,0,0,3,8,0,0,0,0,2.5999343333333332E7,2.0768633666969292E7,4.9980539E7,1.3895453E7,-1,-1,0,NeedManualLabel
192.168.10.100-192.168.10.255-138-138-17,192.168.10.100,138,192.168.10.255,138,17,2022-07-27 08:29:22.211150,0,1,0,201.0,0.0,201.0,201.0,201.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,201.0,201.0,0.0,0,0,0,0,0,0,1,201,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 08:39:27.869487,290,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3448.2758620689656,6896.551724137931,290.0,0.0,290.0,290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3448.2758620689656,3448.2758620689656,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,-1,-1,619594147,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-27 08:39:56.169217,119496045,193,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.6151162157709906,622375.2343750001,998600.6566909327,6665387.0,0.0,1.19496045E8,622375.2343750001,998600.6566909327,6665387.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6151162157709906,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1855282E7,0.0,8.1855282E7,8.1855282E7,6665387.0,0.0,6665387.0,6665387.0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.102-0-0-1,192.168.10.1,0,192.168.10.102,0,1,2022-07-27 08:39:56.229306,118870642,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.43745031679058316,2330796.901960784,5106764.779229125,3.6094052E7,0.0,1.18870642E8,2330796.901960784,5106764.779229125,3.6094052E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43745031679058316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2258770333333332E7,1.9495047768073317E7,4.4083756E7,6570360.0,1.6698256666666666E7,1.6827033010513093E7,3.6094052E7,5999668.0,3,3,0,NeedManualLabel
192.168.10.102-192.168.10.255-137-137-17,192.168.10.102,137,192.168.10.255,137,17,2022-07-27 08:40:07.245223,75024856,9,0,450.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,5.998012178790453,0.11996024357580906,9378107.0,2.025387775674134E7,5.8335321E7,9.0,7.5024856E7,9378107.0,2.025387775674134E7,5.8335321E7,9.0,0,0,0,0,0,0,0,0,0,0,0,72,0,0.11996024357580906,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,1,50,0,0,0,0,8,8,1086897.0,583702.5057338713,1499637.0,674157.0,3.5675632E7,3.2045639502956435E7,5.8335321E7,1.3015943E7,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-27 08:40:22.017202,102101249,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14691299222010498,7292946.357142855,1.3436070025371805E7,4.2239095E7,1.0,1.02101249E8,7292946.357142855,1.3436070025371805E7,4.2239095E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14691299222010498,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5721494.5,3291519.1339198533,8048950.0,3394039.0,2.7536336666666668E7,1.950457698801777E7,4.2239095E7,5409972.0,3,3,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-27 08:41:10.520908,76040638,4,0,1188.0,0.0,298.0,296.0,297.0,1.154700538379246,0,0,0,0,15.623225044482135,0.05260345132822268,2.5346879333333332E7,2.222103996527445E7,5.1005517E7,1.24988E7,7.6040638E7,2.5346879333333332E7,2.222103996527445E7,5.1005517E7,1.24988E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.05260345132822268,0.0,296.0,298.0,297.0,1.154700538379246,1.3333333333333206,0,0,0,0,0,0,0,0,0.0,297.0,297.0,0.0,0,0,0,0,0,0,1,297,0,0,0,0,3,8,0,0,0,0,2.5346879333333332E7,2.222103996527445E7,5.1005517E7,1.24988E7,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 08:41:27.879989,258,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3875.9689922480625,7751.937984496125,258.0,0.0,258.0,258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3875.9689922480625,3875.9689922480625,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,-1,-1,739604617,NeedManualLabel
192.168.10.100-192.168.10.1-68-67-17,192.168.10.100,68,192.168.10.1,67,17,2022-07-27 08:38:49.868282,568,1,1,312.0,300.0,312.0,312.0,312.0,0.0,300.0,300.0,300.0,0.0,1077464.7887323943,3521.1267605633802,568.0,0.0,568.0,568.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1760.5633802816901,1760.5633802816901,300.0,312.0,306.0,8.48528137423857,72.0,0,0,0,0,0,0,0,0,1.0,306.0,312.0,300.0,0,0,0,0,0,0,0,156,0,150,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.100-224.0.0.22-0-0-0,192.168.10.100,0,224.0.0.22,0,0,2022-07-27 08:38:49.872242,323088,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15.475659882137375,80772.0,150742.9196457775,306649.0,10.0,323088.0,80772.0,150742.9196457775,306649.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.475659882137375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.1-68-67-17,192.168.10.102,68,192.168.10.1,67,17,2022-07-27 08:38:50.570887,221,1,1,300.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,0.0,2714932.1266968325,9049.773755656108,221.0,0.0,221.0,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4524.886877828054,4524.886877828054,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,300.0,300.0,300.0,0,0,0,0,0,0,0,150,0,150,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-224.0.0.22-0-0-0,192.168.10.102,0,224.0.0.22,0,0,2022-07-27 08:38:50.573389,1344243,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.719565584496255,336060.75,404621.46527124586,814829.0,26.0,1344243.0,336060.75,404621.46527124586,814829.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.719565584496255,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-239.255.255.250-62485-1900-17,192.168.10.102,62485,239.255.255.250,1900,17,2022-07-27 08:38:50.839749,65330934,9,0,1197.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,18.32210144125599,0.13776016121245105,8166366.749999998,1.3529463289845122E7,4.1606289E7,3006000.0,6.5330934E7,8166366.749999998,1.3529463289845122E7,4.1606289E7,3006000.0,0,0,0,0,0,0,0,0,0,0,0,72,0,0.13776016121245105,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,133.0,133.0,0.0,0,0,0,0,0,0,1,133,0,0,0,0,8,8,1.2038404E7,0.0,1.2038404E7,1.2038404E7,2.33285675E7,2.584860163457831E7,4.1606289E7,5050846.0,-1,-1,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-27 08:41:56.680284,119999378,239,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.9916769901923992,504199.0672268908,906170.7427037545,6339893.0,0.0,1.19999378E8,504199.0672268908,906170.7427037545,6339893.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9916769901923992,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.8137389E7,1.8682941760646768E7,3.9707887E7,7056294.0,5568107.666666667,677942.8412855566,6339893.0,5068782.0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.102-0-0-1,192.168.10.1,0,192.168.10.102,0,1,2022-07-27 08:41:57.100030,119127215,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3021979486383527,3403634.714285714,5345551.119884468,2.3800369E7,492810.0,1.19127215E8,3403634.714285714,5345551.119884468,2.3800369E7,492810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3021979486383527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4415089666666666E7,1.111281922632796E7,2.7247068E7,7998657.0,1.9880720666666668E7,3889878.348405299,2.3800369E7,1.6021312E7,3,3,0,NeedManualLabel
192.168.10.102-192.168.10.255-138-138-17,192.168.10.102,138,192.168.10.255,138,17,2022-07-27 08:36:16.227469,0,1,0,201.0,0.0,201.0,201.0,201.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,201.0,201.0,0.0,0,0,0,0,0,0,1,201,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.103-192.168.10.255-137-137-17,192.168.10.103,137,192.168.10.255,137,17,2022-07-27 08:25:58.107543,11882285,12,0,816.0,0.0,68.0,68.0,68.0,0.0,0,0,0,0,68.67365999048162,1.0099067645659063,1080207.7272727273,2106061.9532903153,7330546.0,11.0,1.1882285E7,1080207.7272727273,2106061.9532903153,7330546.0,11.0,0,0,0,0,0,0,0,0,0,0,0,96,0,1.0099067645659063,0.0,68.0,68.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,0.0,408,6,179,0,0,0,1,68,0,0,0,0,11,8,2272879.0,0.0,2272879.0,2272879.0,7330546.0,0.0,7330546.0,7330546.0,-1,-1,0,NeedManualLabel
192.168.10.103-224.0.0.251-5353-5353-17,192.168.10.103,5353,224.0.0.251,5353,17,2022-07-27 08:40:57.435040,94,2,0,116.0,0.0,77.0,39.0,58.0,26.870057685088806,0,0,0,0,1234042.5531914895,21276.595744680853,94.0,0.0,94.0,94.0,94.0,94.0,0.0,94.0,94.0,0,0,0,0,0,0,0,0,0,0,0,16,0,21276.595744680853,0.0,39.0,77.0,58.0,26.870057685088806,722.0,0,0,0,0,0,0,0,0,0.0,58.0,58.0,0.0,0,0,0,0,0,0,1,58,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.102-192.168.10.255-137-137-17,192.168.10.102,137,192.168.10.255,137,17,2022-07-27 08:42:20.837377,119615643,8,0,400.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,3.3440442233797127,0.06688088446759426,1.7087948999999996E7,2.7902654704512473E7,5.8016128E7,749651.0,1.19615643E8,1.7087948999999996E7,2.7902654704512473E7,5.8016128E7,749651.0,0,0,0,0,0,0,0,0,0,0,0,64,0,0.06688088446759426,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,1,50,0,0,0,0,7,8,1499710.0,60.81118318204309,1499753.0,1499667.0,5.7933193E7,117287.80179541264,5.8016128E7,5.7850258E7,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.103-0-0-1,192.168.10.1,0,192.168.10.103,0,1,2022-07-27 08:40:15.456748,116796537,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.40240919129306035,2539055.152173913,4768934.159470921,2.6315199E7,0.0,1.16796537E8,2539055.152173913,4768934.159470921,2.6315199E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40240919129306035,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.73353885E7,1.314429411128496E7,2.6629808E7,8040969.0,1.5512139E7,8512926.408128798,2.6315199E7,5492324.0,3,3,0,NeedManualLabel
192.168.10.102-255.255.255.255-68-67-17,192.168.10.102,68,255.255.255.255,67,17,2022-07-27 08:39:55.080883,3039251,2,0,600.0,0.0,300.0,300.0,300.0,0.0,0,0,0,0,197.4170609798269,0.6580568699327565,3039251.0,0.0,3039251.0,3039251.0,3039251.0,3039251.0,0.0,3039251.0,3039251.0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.6580568699327565,0.0,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,300.0,300.0,0.0,0,0,0,0,0,0,1,300,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-27 08:42:51.495970,110697117,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.18067317868811342,5826164.052631579,1.139903550631751E7,4.665998E7,1013372.0,1.10697117E8,5826164.052631579,1.139903550631751E7,4.665998E7,1013372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18067317868811342,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8049134.333333333,112.11749789097745,8049222.0,8049008.0,2.616682E7,2.0506101728459287E7,4.665998E7,5647801.0,3,3,0,NeedManualLabel
